name,product_list
青岛伟晟投资管理股份有限公司,中信盈时-明创1号资产管理计划|伟晟卓岳量化一号私募证券投资基金|伟晟旦旦私募证券投资基金|中信盈时-明创2号资产管理计划|伟晟瀚远一期私募证券投资基金|伟晟钱塘一号私募证券投资基金|伟晟1期私募证券投资基金|中信盈时-明创3号资产管理计划|伟晟轩景悟通私募证券投资基金
北京麟盛投资基金有限公司,麟盛国兴私募基金
上海众坚投资管理有限公司,常州市众长创业投资合伙企业(有限合伙)
上海申满资产管理有限公司,申满1号私募投资基金
深圳市华宝万盈资产管理有限公司,华宝万盈价值精选1号私募证券投资基金|华宝万盈价值成长1号私募证券投资基金
宁波杭州湾新区正昊股权投资合伙企业(有限合伙),潍坊丰悦泰和股权投资合伙企业(有限合伙)|贵阳高新大数据产业投资合伙企业(有限合伙)
宁波赛伯乐凯佑投资管理有限公司,宁波赛伯乐瑞丰股权投资合伙企业(有限合伙)
北京银杉科创投资管理中心(有限合伙),银杉科创战略新兴产业基金
深圳市前海成恩资本管理有限公司,成恩水江一期私募证券投资基金|成恩三号私募证券投资基金|成恩泽坤7号私募证券投资基金|成恩十三号私募证券投资基金|成恩楚发一期私募证券投资基金|成恩金凯一号私募证券投资基金|成恩二号私募证券投资基金|成恩八号私募证券投资基金|成恩十六号私募证券投资基金|成恩金马二期私募证券投资基金|成恩九号私募证券投资基金|成恩五号证券投资基金|成恩十二号私募证券投资基金|成恩七号私募证券投资基金|成恩渝龙二期私募证券投资基金|成恩渝龙一期私募证券投资基金
福州鑫丰基金管理有限公司,泓泽1号期权对冲私募基金|浦银安盛资管-增金7号资产管理计划|福州鑫丰1号优沃基金|福州鑫丰2号优沃基金|悦泉1号私募基金|浦银安盛资管-增金3号资产管理计划|融智套利1号私募投资基金|鑫丰隆耀1号私募证券投资基金|融智2号私募证券投资基金
天津元卓资产管理有限公司,元卓资产-私募学院菁英140号基金
上海咏福投资管理有限公司,福盈2号银票私募投资基金|物贸咏福六期私募基金|福盈16号银票私募投资基金|瑞泰银票私募投资基金|福盈15号银票私募投资基金|福盈8号银票私募投资基金|福盈3号银票私募投资基金|瑞祥银票私募投资基金|福盈9号银票私募投资基金|福盈11号银票私募投资基金|钢柏项目私募投资基金|物贸咏福七期私募基金|福盈7号银票私募投资基金|福盈12号银票私募投资基金|物贸咏福三期私募基金|康盈银票私募投资基金|物贸咏福一期私募基金|福盈5号银票私募投资基金|物贸咏福五期私募基金|福盈18号银票私募投资基金|优选稳银1号票据私募投资基金|物贸咏福二期私募基金|华柏-碧桂园深圳坂田项目投资基金|福盈1号银票私募投资基金|瑞丰银票私募投资基金|福盈6号银票私募投资基金
北京华同联创投资有限公司,北京华同联创投资有限公司|共青城华同瑞融投资管理合伙企业(有限合伙)|嘉兴华同投资合伙企业(有限合伙)
中金前海（深圳）股权投资基金管理有限公司,深圳中金前海伯乐三号基金中心(有限合伙)|深圳前海金桥贰号基金中心(有限合伙)|杭州富阳独角龙投资管理合伙企业(有限合伙)|前海金桥产业基金壹期基金|深圳前海金桥叁号基金中心(有限合伙)|深圳前海金桥壹号基金中心(有限合伙)|新余鑫桥投资管理合伙企业(有限合伙)|深圳中金前海融开壹号基金(有限合伙)|杭州源桥投资管理合伙企业(有限合伙)|深圳中金前海伯乐四号基金中心(有限合伙)|杭州涟桥投资管理合伙企业(有限合伙)|深圳市中金前海鑫桥陆号基金(有限合伙)|新余康桥投资管理合伙企业(有限合伙)|深圳中金前海白马四号基金中心(有限合伙)|深圳中金前海白马二号基金中心(有限合伙)|深圳中金前海伯乐二号基金中心(有限合伙)|前海金桥产业私募投资基金|深圳中金前海白马一号基金中心(有限合伙)|深圳前海金桥肆号基金中心(有限合伙)|新余钰桥投资管理合伙企业(有限合伙)
无锡源渡股权投资管理有限公司,无锡源渡一期创业投资合伙企业(有限合伙)
上海远澜信息技术有限公司,上海远澜硕桦1号私募基金|远澜红枫1号私募证券投资基金|信达远澜胡杨1号资产管理计划|新动力远澜梧桐1号私募证券投资基金|远澜火松私募基金|远澜红松私募基金|远澜雪松私募基金|渤海期货远澜翠柏2号私募证券投资基金|远澜银杏1号私募证券投资基金|远澜云杉2号私募证券投资基金|远澜苍松1号私募证券投资基金|渤海期货远澜翠柏1号私募证券投资基金|西部期货-远澜FOF1号资产管理计划|远澜乔松私募基金|远澜云杉4号私募证券投资基金|庆元豊远澜金枫1号私募证券投资基金|巧点1号私募投资基金|大有私募证券投资基金|远澜水杉1号私募证券投资基金|远澜云杉期货基金|远澜红枫2号私募证券投资基金|远澜红枫3号私募证券投资基金|西部期货-远澜FOF2号资产管理计划|远澜银杉私募基金|远澜满天星1号私募证券投资基金|巧点2号私募投资基金
浙江安诚数盈投资管理有限公司,安讯开源私募证券投资基金|安诚数盈-安远一号量化对冲基金|安越增益五号私募证券投资基金|安诚数盈安泰一号私募证券投资基金|安诚数盈安进八号私募证券投资基金|安诚数盈-安进三号投资基金|安诚数盈-安进一号投资基金|安诚数盈安远四号私募证券投资基金|安诚数盈信享多策略私募基金|安诚数盈衍生品一号私募证券投资基金|安选一号私募证券投资基金|安诚数盈安越择时1号私募证券投资基金|安诚数盈-安讯二号私募投资基金|安诚数盈安讯七号私募证券投资基金|安进二号私募证券投资基金|安诚数盈-天利长盈私募证券投资基金|安越增益十一号私募证券投资基金|安越增益十号私募证券投资基金|安诚数盈信享量化多策略基金A期私募基金|华量安诚数盈CTA1号私募证券投资基金|安诚数盈安讯十号私募证券投资基金|安越增益二号私募证券投资基金|安越增益五号A期私募证券投资基金|安越增益十三号私募证券投资基金|灵活进取一号私募证券投资基金|安越增益一号私募证券投资基金|安进四号私募证券投资基金|安诚数盈中大福源1号私募投资基金|安越增益十二号私募证券投资基金|安诚数盈-安讯一号投资基金|安越增益四号私募证券投资基金|安诚数盈安远七号私募基金|安诚数盈安讯三号私募证券投资基金|诚信量化多策略A期私募基金|安诚数盈-安进金选1号私募证券投资基金|安讯六号私募证券投资基金|安诚数盈-安远二号私募证券投资基金|诚信量化多策略B期私募基金|安进五号私募证券投资基金|安诚数盈量化驱动二号私募证券投资基金|安诚数盈量化驱动一号私募证券投资基金|安越增益八号私募证券投资基金|山南浙盈安诚1号私募证券投资基金
深圳安和大健康产业投资管理有限公司,深圳安和大健康产业投资企业(有限合伙)
深圳金恪家族办公室财富管理有限公司,金恪CTA汇鑫1号私募基金|金恪向日葵现金管理1期私募投资基金|金恪新三板定增1号|金恪向日葵现金管理3期私募投资基金|金恪向日葵现金管理私募投资基金|金恪先锋指数1号私募基金|金恪向日葵现金管理2期私募投资基金|金恪产业投资基金一号
湖南宇纳私募股权基金管理有限公司,新余市晟恒投资中心(有限合伙)|杭州富阳宇纳天阑一号投资合伙企业(有限合伙)|杭州富阳宇纳盛久投资合伙企业(有限合伙)|杭州富阳宇纳衡富投资合伙企业(有限合伙)|深圳前海宇纳鼎信鑫盛投资中心(有限合伙)|宇纳星骋1号私募股权基金|宇纳定增北斗鑫六号私募基金|宇纳资本稳健型1号证券投资基金|宇纳上九并购投资基金|杭州富阳宇纳荣久投资合伙企业(有限合伙)|宇纳沐霖1号私募证券投资基金|杭州富阳宇纳顺久投资合伙企业(有限合伙)|湖南德成宇纳投资合伙企业(有限合伙)|新余市宇纳投资中心(有限合伙)|湖南宇纳投资-私募学院菁英230号基金|宇纳定增北斗鑫四号私募基金|湖南信托·南金4号集合资金信托计划|宇纳定增北斗鑫五号私募基金|深圳前海宇纳鑫盛二号投资中心(有限合伙)|杭州富阳宇纳富鑫投资合伙企业(有限合伙)
深圳前海珙桐资本投资管理有限公司,深圳珙桐成长二号投资管理合伙企业(有限合伙)
武汉高晨投资管理有限公司,武汉高投富海股权投资基金合伙企业(有限合伙)
上海腾云资产管理有限公司,腾云文化影视产业基金1号|腾云中概红筹回归基金1号|腾云资产-红杉5号股权投资专项资产管理计划|腾云资产华山2号南宁恒大国际中心私募投资基金|腾云资产泰山2号基础设施私募投资基金|腾云资产-黄河1号顺丰快递定增私募基金|腾云资产喜马拉雅1号私募投资基金|腾云资产华山1号房地产私募投资基金|腾云资产-天山5号亿阳集团私募投资基金|腾云资产天山6号东方金钰600086私募投资基金|金鹰腾云资产定增1号资产管理计划|腾云资产天山7号天业股份600807私募投资基金|腾云资产-泰山1号基础设施资产管理计划|腾云资产天山2号东方金钰600086私募投资基金|腾云资产-银河3号文化影视基金|腾云资产天山8号亿阳集团私募投资基金|腾云资产-红杉8号股权投资专项资产管理计划|腾云固收-债券1号私募证券投资基金|腾云资产天山9号民盛金科私募投资基金|腾云资产天山1号中技控股600634私募投资基金|腾云中概红筹回归2号专项资产管理计划|腾云资产-银河2号文化影视基金专项资产管理计划|腾云资产天山3号中弘股份000979私募投资基金
浙江达观资产管理有限公司,达观信诚1号私募投资分级基金
北京合和元辰股权投资基金管理有限公司,合和元辰1号私募股权投资基金
宁波昌东股权投资合伙企业（有限合伙）,宁波昌东股权投资合伙企业(有限合伙)
北京未名雅集燕园创业投资管理中心（有限合伙）,北京未名雅集燕园创业投资中心(有限合伙)
北京鼎隆瑞通投资管理有限公司,深圳市鼎隆瑞通金三号资产管理中心(有限合伙)|北京鼎隆瑞通添黄金一号资产管理中心(有限合伙)
厦门坚果投资管理有限公司,厦门坚果核力创业投资合伙企业(有限合伙)|厦门坚果互联投资合伙企业(有限合伙)|厦门驰骤投资合伙企业(有限合伙)
成都涌邦股权投资基金管理有限公司,成都金种子股权投资基金合伙企业(有限合伙)
上海昊瓴资产管理有限公司,上海昊瓴精选1号私募证券投资基金|昊瓴创新稳赢1号私募证券投资基金|律云科技壹号私募投资基金|汇选融聚私募证券投资基金
北京圆融通资产管理有限公司,圆融通顶梦文化影视私募基金|圆融通金钥匙1号私募基金|圆融通斯太尔1号私募基金|圆融通阳光1号资产管理计划|圆融通鸿海一号私募基金
深圳天易汇城投资管理有限公司,天易汇城量化1号基金
北京华瑞博远投资有限公司,华瑞博远增长一号私募证券投资基金
北京中证财富资产管理有限公司,操盘宝成长1号基金|中证稳赢1号私募证券投资基金|中证成长2号私募投资基金
西安鼎福祥资产管理有限公司,鼎福祥投资-私募基金
杭州翼融资产管理有限公司,翼融盛达二号私募基金|辰宝翼融量化CTA私募证券投资基金|翼融隆通一号私募证券投资基金|翼融稳健增强一号私募证券投资基金|臻博睿翼融私募证券投资基金|翼融溪花堂私募证券投资基金|翼融富春一号私募证券投资基金|翼融盛达一号私募基金|神行1号私募证券投资基金
